Datetime,AEP_MW
2012-02-10 230000,17334.0
2012-02-11 000000,16392.0
2012-02-09 010000,16288.0
2012-02-09 020000,15965.0
2012-02-09 030000,15894.0
2012-02-09 040000,15919.0
2012-02-09 050000,16295.0
2012-02-09 060000,17173.0
2012-02-09 070000,18750.0
2012-02-09 080000,19661.0
2012-02-09 090000,19282.0
2012-02-09 100000,18974.0
2012-02-09 110000,18720.0
2012-02-09 120000,18299.0
2012-02-09 130000,18034.0
2012-02-09 140000,17816.0
2012-02-09 150000,17448.0
2012-02-09 160000,17173.0
2012-02-09 170000,17292.0
2012-02-09 180000,17833.0
2012-02-09 190000,18778.0
2012-02-09 200000,19022.0
2012-02-09 210000,18968.0
2012-02-09 220000,18645.0
2012-02-09 230000,17860.0
2012-02-10 000000,17006.0
2012-02-08 010000,15754.0
2012-02-08 020000,15404.0
2012-02-08 030000,15214.0
2012-02-08 040000,15335.0
2012-02-08 050000,15563.0
2012-02-08 060000,16401.0
2012-02-08 070000,18054.0
2012-02-08 080000,18854.0
2012-02-08 090000,18649.0
2012-02-08 100000,18512.0
2012-02-08 110000,18411.0
2012-02-08 120000,18324.0
2012-02-08 130000,18139.0
2012-02-08 140000,18019.0
2012-02-08 150000,17800.0
2012-02-08 160000,17613.0
2012-02-08 170000,17721.0
2012-02-08 180000,18118.0
2012-02-08 190000,18804.0
2012-02-08 200000,18956.0
2012-02-08 210000,18893.0
2012-02-08 220000,18606.0
2012-02-08 230000,17699.0
2012-02-09 000000,16727.0
2012-02-07 010000,15305.0
2012-02-07 020000,15130.0
2012-02-07 030000,14984.0
2012-02-07 040000,15144.0
2012-02-07 050000,15555.0
2012-02-07 060000,16429.0
2012-02-07 070000,17991.0
2012-02-07 080000,18950.0
2012-02-07 090000,18608.0
2012-02-07 100000,18261.0
2012-02-07 110000,17920.0
2012-02-07 120000,17415.0
2012-02-07 130000,17104.0
2012-02-07 140000,16850.0
2012-02-07 150000,16486.0
2012-02-07 160000,16161.0
2012-02-07 170000,16350.0
2012-02-07 180000,16853.0
2012-02-07 190000,17711.0
2012-02-07 200000,18005.0
2012-02-07 210000,18008.0
2012-02-07 220000,17701.0
2012-02-07 230000,16878.0
2012-02-08 000000,16134.0
2012-02-06 010000,15020.0
2012-02-06 020000,14963.0
2012-02-06 030000,14941.0
2012-02-06 040000,15139.0
2012-02-06 050000,15472.0
2012-02-06 060000,16494.0
2012-02-06 070000,18102.0
2012-02-06 080000,19071.0
2012-02-06 090000,18879.0
2012-02-06 100000,18433.0
2012-02-06 110000,17943.0
2012-02-06 120000,17280.0
2012-02-06 130000,16902.0
2012-02-06 140000,16642.0
2012-02-06 150000,16307.0
2012-02-06 160000,16055.0
2012-02-06 170000,16087.0
2012-02-06 180000,16588.0
2012-02-06 190000,17581.0
2012-02-06 200000,17911.0
2012-02-06 210000,17837.0
2012-02-06 220000,17477.0
2012-02-06 230000,16739.0
2012-02-07 000000,15932.0
2012-02-05 010000,13832.0
2012-02-05 020000,13459.0
2012-02-05 030000,13333.0
2012-02-05 040000,13280.0
2012-02-05 050000,13353.0
2012-02-05 060000,13593.0
2012-02-05 070000,14021.0
2012-02-05 080000,14516.0
2012-02-05 090000,15086.0
2012-02-05 100000,15430.0
2012-02-05 110000,15334.0
2012-02-05 120000,15142.0
2012-02-05 130000,15088.0
2012-02-05 140000,14854.0
2012-02-05 150000,14638.0
2012-02-05 160000,14454.0
2012-02-05 170000,14663.0
2012-02-05 180000,15227.0
2012-02-05 190000,15967.0
2012-02-05 200000,16057.0
2012-02-05 210000,16178.0
2012-02-05 220000,16148.0
2012-02-05 230000,15890.0
2012-02-06 000000,15381.0
2012-02-04 010000,14304.0
2012-02-04 020000,14019.0
2012-02-04 030000,13871.0
2012-02-04 040000,13835.0
2012-02-04 050000,13974.0
2012-02-04 060000,14289.0
2012-02-04 070000,14719.0
2012-02-04 080000,15447.0
2012-02-04 090000,15841.0
2012-02-04 100000,16226.0
2012-02-04 110000,16409.0
2012-02-04 120000,16461.0
2012-02-04 130000,16270.0
2012-02-04 140000,15963.0
2012-02-04 150000,15714.0
2012-02-04 160000,15633.0
2012-02-04 170000,15673.0
2012-02-04 180000,16022.0
2012-02-04 190000,16528.0
2012-02-04 200000,16231.0
2012-02-04 210000,16027.0
2012-02-04 220000,15676.0
2012-02-04 230000,15094.0
2012-02-05 000000,14363.0
2012-02-03 010000,15054.0
2012-02-03 020000,14836.0
2012-02-03 030000,14806.0
2012-02-03 040000,14931.0
2012-02-03 050000,15210.0
2012-02-03 060000,16329.0
2012-02-03 070000,17812.0
2012-02-03 080000,18824.0
2012-02-03 090000,18556.0
2012-02-03 100000,18014.0
2012-02-03 110000,17418.0
2012-02-03 120000,16792.0
2012-02-03 130000,16242.0
2012-02-03 140000,15875.0
2012-02-03 150000,15497.0
2012-02-03 160000,15109.0
2012-02-03 170000,15078.0
2012-02-03 180000,15507.0
2012-02-03 190000,16355.0
2012-02-03 200000,16426.0
2012-02-03 210000,16315.0
2012-02-03 220000,16356.0
2012-02-03 230000,15595.0
2012-02-04 000000,14949.0
2012-02-02 010000,13647.0
2012-02-02 020000,13371.0
2012-02-02 030000,13193.0
2012-02-02 040000,13251.0
2012-02-02 050000,13496.0
2012-02-02 060000,14331.0
2012-02-02 070000,15857.0
2012-02-02 080000,16780.0
2012-02-02 090000,16737.0
2012-02-02 100000,16558.0
2012-02-02 110000,16444.0
2012-02-02 120000,16212.0
2012-02-02 130000,16060.0
2012-02-02 140000,15864.0
2012-02-02 150000,15521.0
2012-02-02 160000,15251.0
2012-02-02 170000,15389.0
2012-02-02 180000,15787.0
2012-02-02 190000,16857.0
2012-02-02 200000,17063.0
2012-02-02 210000,17111.0
2012-02-02 220000,16844.0
2012-02-02 230000,16047.0
2012-02-03 000000,15506.0
2012-02-01 010000,13694.0
2012-02-01 020000,13275.0
2012-02-01 030000,13244.0
2012-02-01 040000,13184.0
2012-02-01 050000,13272.0
2012-02-01 060000,14095.0
2012-02-01 070000,15592.0
2012-02-01 080000,16422.0
2012-02-01 090000,16287.0
2012-02-01 100000,16086.0
2012-02-01 110000,15985.0
2012-02-01 120000,15811.0
2012-02-01 130000,15612.0
2012-02-01 140000,15456.0
2012-02-01 150000,15321.0
2012-02-01 160000,15110.0
2012-02-01 170000,15224.0
2012-02-01 180000,15635.0
2012-02-01 190000,16431.0
2012-02-01 200000,16435.0
2012-02-01 210000,16302.0
2012-02-01 220000,15956.0
2012-02-01 230000,15160.0
2012-02-02 000000,14260.0
2012-01-31 010000,14852.0
2012-01-31 020000,14489.0
2012-01-31 030000,14468.0
2012-01-31 040000,14578.0
2012-01-31 050000,14856.0
2012-01-31 060000,15789.0
2012-01-31 070000,17339.0
2012-01-31 080000,18064.0
2012-01-31 090000,17619.0
2012-01-31 100000,17123.0
2012-01-31 110000,16627.0
2012-01-31 120000,16171.0
2012-01-31 130000,15901.0
2012-01-31 140000,15621.0
2012-01-31 150000,15433.0
2012-01-31 160000,15112.0
2012-01-31 170000,15179.0
2012-01-31 180000,15700.0
2012-01-31 190000,16537.0
2012-01-31 200000,16648.0
2012-01-31 210000,16417.0
2012-01-31 220000,16007.0
2012-01-31 230000,15204.0
2012-02-01 000000,14269.0
2012-01-30 010000,15554.0
2012-01-30 020000,15480.0
2012-01-30 030000,15587.0
2012-01-30 040000,15762.0
2012-01-30 050000,16235.0
2012-01-30 060000,17212.0
2012-01-30 070000,18828.0
2012-01-30 080000,19690.0
2012-01-30 090000,19488.0
2012-01-30 100000,19044.0
2012-01-30 110000,18836.0
2012-01-30 120000,18299.0
2012-01-30 130000,17733.0
2012-01-30 140000,17191.0
2012-01-30 150000,16740.0
2012-01-30 160000,16373.0
2012-01-30 170000,16404.0
2012-01-30 180000,16871.0
2012-01-30 190000,17760.0
2012-01-30 200000,17858.0
2012-01-30 210000,17790.0
2012-01-30 220000,17333.0
2012-01-30 230000,16468.0
2012-01-31 000000,15513.0
2012-01-29 010000,15402.0
2012-01-29 020000,15173.0
2012-01-29 030000,15140.0
2012-01-29 040000,15223.0
2012-01-29 050000,15269.0
2012-01-29 060000,15646.0
2012-01-29 070000,16046.0
2012-01-29 080000,16691.0
2012-01-29 090000,17097.0
2012-01-29 100000,16860.0
2012-01-29 110000,16526.0
2012-01-29 120000,16099.0
2012-01-29 130000,15813.0
2012-01-29 140000,15473.0
2012-01-29 150000,15312.0
2012-01-29 160000,15416.0
2012-01-29 170000,15724.0
2012-01-29 180000,16356.0
2012-01-29 190000,17348.0
2012-01-29 200000,17574.0
2012-01-29 210000,17434.0
2012-01-29 220000,16930.0
2012-01-29 230000,16437.0
2012-01-30 000000,15847.0
2012-01-28 010000,15061.0
2012-01-28 020000,14804.0
2012-01-28 030000,14597.0
2012-01-28 040000,14681.0
2012-01-28 050000,14885.0
2012-01-28 060000,15220.0
2012-01-28 070000,15703.0
2012-01-28 080000,16446.0
2012-01-28 090000,16794.0
2012-01-28 100000,17018.0
2012-01-28 110000,16982.0
2012-01-28 120000,16758.0
2012-01-28 130000,16570.0
2012-01-28 140000,16225.0
2012-01-28 150000,15793.0
2012-01-28 160000,15610.0
2012-01-28 170000,15660.0
2012-01-28 180000,16265.0
2012-01-28 190000,17184.0
2012-01-28 200000,17311.0
2012-01-28 210000,17211.0
2012-01-28 220000,16980.0
2012-01-28 230000,16411.0
2012-01-29 000000,15858.0
2012-01-27 010000,13892.0
2012-01-27 020000,13570.0
2012-01-27 030000,13275.0
2012-01-27 040000,13191.0
2012-01-27 050000,13463.0
2012-01-27 060000,14273.0
2012-01-27 070000,15890.0
2012-01-27 080000,16833.0
2012-01-27 090000,16979.0
2012-01-27 100000,17070.0
2012-01-27 110000,17225.0
2012-01-27 120000,17240.0
2012-01-27 130000,17168.0
2012-01-27 140000,17078.0
2012-01-27 150000,16748.0
2012-01-27 160000,16507.0
2012-01-27 170000,16517.0
2012-01-27 180000,16911.0
2012-01-27 190000,17384.0
2012-01-27 200000,17335.0
2012-01-27 210000,17227.0
2012-01-27 220000,16980.0
2012-01-27 230000,16316.0
2012-01-28 000000,15520.0
2012-01-26 010000,14959.0
2012-01-26 020000,14606.0
2012-01-26 030000,14454.0
2012-01-26 040000,14489.0
2012-01-26 050000,14744.0
2012-01-26 060000,15598.0
2012-01-26 070000,17074.0
2012-01-26 080000,17975.0
2012-01-26 090000,17949.0
2012-01-26 100000,17831.0
2012-01-26 110000,17747.0
2012-01-26 120000,17520.0
2012-01-26 130000,17270.0
2012-01-26 140000,17113.0
2012-01-26 150000,16877.0
2012-01-26 160000,16787.0
2012-01-26 170000,16845.0
2012-01-26 180000,17332.0
2012-01-26 190000,17556.0
2012-01-26 200000,17514.0
2012-01-26 210000,17149.0
2012-01-26 220000,16563.0
2012-01-26 230000,15703.0
2012-01-27 000000,14580.0
2012-01-25 010000,15566.0
2012-01-25 020000,15334.0
2012-01-25 030000,15067.0
2012-01-25 040000,15201.0
2012-01-25 050000,15500.0
2012-01-25 060000,16538.0
2012-01-25 070000,17982.0
2012-01-25 080000,18822.0
2012-01-25 090000,18665.0
2012-01-25 100000,18281.0
2012-01-25 110000,17977.0
2012-01-25 120000,17479.0
2012-01-25 130000,17265.0
2012-01-25 140000,16784.0
2012-01-25 150000,16493.0
2012-01-25 160000,16416.0
2012-01-25 170000,16678.0
2012-01-25 180000,17316.0
2012-01-25 190000,17846.0
2012-01-25 200000,17812.0
2012-01-25 210000,17749.0
2012-01-25 220000,17386.0
2012-01-25 230000,16574.0
2012-01-26 000000,15550.0
2012-01-24 010000,14384.0
2012-01-24 020000,14189.0
2012-01-24 030000,13988.0
2012-01-24 040000,14127.0
2012-01-24 050000,14498.0
2012-01-24 060000,15464.0
2012-01-24 070000,16974.0
2012-01-24 080000,17978.0
2012-01-24 090000,17922.0
2012-01-24 100000,17590.0
2012-01-24 110000,17443.0
2012-01-24 120000,17280.0
2012-01-24 130000,16980.0
2012-01-24 140000,16806.0
2012-01-24 150000,16613.0
2012-01-24 160000,16573.0
2012-01-24 170000,16701.0
2012-01-24 180000,17297.0
2012-01-24 190000,18058.0
2012-01-24 200000,18145.0
2012-01-24 210000,18013.0
2012-01-24 220000,17683.0
2012-01-24 230000,16876.0
2012-01-25 000000,16143.0
2012-01-23 010000,14812.0
2012-01-23 020000,14613.0
2012-01-23 030000,14407.0
2012-01-23 040000,14383.0
2012-01-23 050000,14542.0
2012-01-23 060000,15368.0
2012-01-23 070000,16777.0
2012-01-23 080000,17657.0
2012-01-23 090000,17555.0
2012-01-23 100000,17393.0
2012-01-23 110000,17365.0
2012-01-23 120000,17132.0
2012-01-23 130000,17012.0
2012-01-23 140000,16796.0
2012-01-23 150000,16531.0
2012-01-23 160000,16304.0
2012-01-23 170000,16556.0
2012-01-23 180000,17122.0
2012-01-23 190000,17647.0
2012-01-23 200000,17664.0
2012-01-23 210000,17497.0
2012-01-23 220000,17026.0
2012-01-23 230000,16044.0
2012-01-24 000000,15227.0
2012-01-22 010000,15820.0
2012-01-22 020000,15576.0
2012-01-22 030000,15426.0
2012-01-22 040000,15388.0
2012-01-22 050000,15387.0
2012-01-22 060000,15555.0
2012-01-22 070000,15907.0
2012-01-22 080000,16479.0
2012-01-22 090000,16923.0
2012-01-22 100000,17209.0
2012-01-22 110000,17065.0
2012-01-22 120000,16870.0
2012-01-22 130000,16618.0
2012-01-22 140000,16323.0
2012-01-22 150000,16150.0
2012-01-22 160000,16048.0
2012-01-22 170000,16162.0
2012-01-22 180000,16986.0
2012-01-22 190000,17423.0
2012-01-22 200000,17399.0
2012-01-22 210000,17138.0
2012-01-22 220000,16665.0
2012-01-22 230000,16045.0
2012-01-23 000000,15415.0
2012-01-21 010000,16142.0
2012-01-21 020000,15770.0
2012-01-21 030000,15545.0
2012-01-21 040000,15395.0
2012-01-21 050000,15408.0
2012-01-21 060000,15681.0
2012-01-21 070000,16217.0
2012-01-21 080000,16902.0
2012-01-21 090000,17333.0
2012-01-21 100000,17723.0
2012-01-21 110000,18012.0
2012-01-21 120000,17960.0
2012-01-21 130000,17717.0
2012-01-21 140000,17504.0
2012-01-21 150000,17306.0
2012-01-21 160000,17189.0
2012-01-21 170000,17332.0
2012-01-21 180000,17820.0
2012-01-21 190000,18281.0
2012-01-21 200000,18116.0
2012-01-21 210000,17893.0
2012-01-21 220000,17455.0
2012-01-21 230000,17057.0
2012-01-22 000000,16362.0
2012-01-20 010000,17009.0
2012-01-20 020000,16880.0
2012-01-20 030000,16620.0
2012-01-20 040000,16743.0
2012-01-20 050000,17122.0
2012-01-20 060000,17894.0
2012-01-20 070000,19213.0
2012-01-20 080000,20121.0
2012-01-20 090000,20030.0
2012-01-20 100000,19878.0
2012-01-20 110000,19609.0
2012-01-20 120000,19225.0
2012-01-20 130000,18886.0
2012-01-20 140000,18564.0
2012-01-20 150000,18244.0
2012-01-20 160000,18119.0
2012-01-20 170000,18245.0
2012-01-20 180000,18827.0
2012-01-20 190000,19155.0
2012-01-20 200000,18976.0
2012-01-20 210000,18766.0
2012-01-20 220000,18439.0
2012-01-20 230000,17743.0
2012-01-21 000000,16815.0
2012-01-19 010000,17434.0
2012-01-19 020000,17266.0
2012-01-19 030000,17167.0
2012-01-19 040000,17315.0
2012-01-19 050000,17660.0
2012-01-19 060000,18602.0
2012-01-19 070000,20222.0
2012-01-19 080000,21081.0
2012-01-19 090000,20856.0
2012-01-19 100000,20253.0
2012-01-19 110000,19792.0
2012-01-19 120000,19276.0
2012-01-19 130000,18988.0
2012-01-19 140000,18690.0
2012-01-19 150000,18436.0
2012-01-19 160000,18249.0
2012-01-19 170000,18555.0
2012-01-19 180000,19109.0
2012-01-19 190000,19689.0
2012-01-19 200000,19713.0
2012-01-19 210000,19669.0
2012-01-19 220000,19246.0
2012-01-19 230000,18368.0
2012-01-20 000000,17551.0
2012-01-18 010000,15085.0
2012-01-18 020000,14942.0
2012-01-18 030000,14919.0
2012-01-18 040000,15066.0
2012-01-18 050000,15424.0
2012-01-18 060000,16312.0
2012-01-18 070000,17939.0
2012-01-18 080000,18865.0
2012-01-18 090000,18791.0
2012-01-18 100000,18925.0
2012-01-18 110000,18738.0
2012-01-18 120000,18599.0
2012-01-18 130000,18551.0
2012-01-18 140000,18383.0
2012-01-18 150000,18037.0
2012-01-18 160000,17933.0
2012-01-18 170000,18226.0
2012-01-18 180000,18968.0
2012-01-18 190000,19664.0
2012-01-18 200000,19768.0
2012-01-18 210000,19700.0
2012-01-18 220000,19412.0
2012-01-18 230000,18688.0
2012-01-19 000000,17986.0
2012-01-17 010000,14771.0
2012-01-17 020000,14403.0
2012-01-17 030000,14133.0
2012-01-17 040000,14109.0
2012-01-17 050000,14365.0
2012-01-17 060000,15246.0
2012-01-17 070000,16573.0
2012-01-17 080000,17324.0
2012-01-17 090000,17190.0
2012-01-17 100000,17090.0
2012-01-17 110000,17078.0
2012-01-17 120000,17023.0
2012-01-17 130000,16878.0
2012-01-17 140000,16826.0
2012-01-17 150000,16634.0
2012-01-17 160000,16368.0
2012-01-17 170000,16553.0
2012-01-17 180000,17274.0
2012-01-17 190000,17679.0
2012-01-17 200000,17653.0
2012-01-17 210000,17522.0
2012-01-17 220000,17213.0
2012-01-17 230000,16461.0
2012-01-18 000000,15589.0
2012-01-16 010000,17267.0
2012-01-16 020000,17053.0
2012-01-16 030000,17121.0
2012-01-16 040000,17220.0
2012-01-16 050000,17550.0
2012-01-16 060000,18154.0
2012-01-16 070000,19239.0
2012-01-16 080000,20018.0
2012-01-16 090000,20214.0
2012-01-16 100000,19912.0
2012-01-16 110000,19540.0
2012-01-16 120000,19053.0
2012-01-16 130000,18588.0
2012-01-16 140000,18333.0
2012-01-16 150000,18042.0
2012-01-16 160000,17906.0
2012-01-16 170000,18076.0
2012-01-16 180000,18613.0
2012-01-16 190000,18737.0
2012-01-16 200000,18538.0
2012-01-16 210000,18126.0
2012-01-16 220000,17545.0
2012-01-16 230000,16657.0
2012-01-17 000000,15571.0
2012-01-15 010000,16556.0
2012-01-15 020000,16360.0
2012-01-15 030000,16234.0
2012-01-15 040000,16296.0
2012-01-15 050000,16371.0
2012-01-15 060000,16610.0
2012-01-15 070000,17073.0
2012-01-15 080000,17721.0
2012-01-15 090000,18180.0
2012-01-15 100000,18225.0
2012-01-15 110000,17939.0
2012-01-15 120000,17492.0
2012-01-15 130000,17140.0
2012-01-15 140000,16727.0
2012-01-15 150000,16399.0
2012-01-15 160000,16245.0
2012-01-15 170000,16586.0
2012-01-15 180000,17732.0
2012-01-15 190000,18631.0
2012-01-15 200000,18783.0
2012-01-15 210000,18756.0
2012-01-15 220000,18478.0
2012-01-15 230000,18069.0
2012-01-16 000000,17582.0
2012-01-14 010000,17770.0
2012-01-14 020000,17468.0
2012-01-14 030000,17217.0
2012-01-14 040000,17184.0
2012-01-14 050000,17108.0
2012-01-14 060000,17405.0
2012-01-14 070000,17898.0
2012-01-14 080000,18449.0
2012-01-14 090000,18833.0
2012-01-14 100000,19016.0
2012-01-14 110000,18929.0
2012-01-14 120000,18629.0
2012-01-14 130000,18272.0
2012-01-14 140000,17937.0
2012-01-14 150000,17666.0
2012-01-14 160000,17526.0
2012-01-14 170000,17662.0
2012-01-14 180000,18437.0
2012-01-14 190000,18977.0
2012-01-14 200000,18930.0
2012-01-14 210000,18820.0
2012-01-14 220000,18437.0
2012-01-14 230000,17792.0
2012-01-15 000000,17111.0
2012-01-13 010000,17048.0
2012-01-13 020000,16872.0
2012-01-13 030000,16842.0
2012-01-13 040000,17175.0
2012-01-13 050000,17557.0
2012-01-13 060000,18522.0
2012-01-13 070000,19769.0
2012-01-13 080000,20753.0
2012-01-13 090000,20990.0
2012-01-13 100000,21192.0
2012-01-13 110000,21221.0
2012-01-13 120000,21032.0
2012-01-13 130000,20796.0
2012-01-13 140000,20676.0
2012-01-13 150000,20412.0
2012-01-13 160000,20195.0
2012-01-13 170000,20254.0
2012-01-13 180000,20885.0
2012-01-13 190000,21184.0
2012-01-13 200000,20707.0
2012-01-13 210000,20463.0
2012-01-13 220000,20014.0
2012-01-13 230000,19309.0
2012-01-14 000000,18412.0
2012-01-12 010000,14649.0
2012-01-12 020000,14229.0
2012-01-12 030000,14049.0
2012-01-12 040000,13961.0
2012-01-12 050000,14265.0
2012-01-12 060000,15046.0
2012-01-12 070000,16619.0
2012-01-12 080000,17423.0
2012-01-12 090000,17333.0
2012-01-12 100000,17206.0
2012-01-12 110000,17220.0
2012-01-12 120000,17173.0
2012-01-12 130000,17103.0
2012-01-12 140000,17097.0
2012-01-12 150000,16910.0
2012-01-12 160000,16763.0
2012-01-12 170000,16996.0
2012-01-12 180000,17789.0
2012-01-12 190000,18296.0
2012-01-12 200000,18382.0
2012-01-12 210000,18599.0
2012-01-12 220000,18520.0
2012-01-12 230000,18029.0
2012-01-13 000000,17303.0
2012-01-11 010000,15553.0
2012-01-11 020000,15276.0
2012-01-11 030000,15057.0
2012-01-11 040000,15016.0
2012-01-11 050000,15295.0
2012-01-11 060000,16032.0
2012-01-11 070000,17371.0
2012-01-11 080000,18291.0
2012-01-11 090000,18097.0
2012-01-11 100000,17968.0
2012-01-11 110000,17983.0
2012-01-11 120000,17772.0
2012-01-11 130000,17562.0
2012-01-11 140000,17437.0
2012-01-11 150000,17187.0
2012-01-11 160000,17221.0
2012-01-11 170000,17321.0
2012-01-11 180000,17969.0
2012-01-11 190000,18162.0
2012-01-11 200000,18047.0
2012-01-11 210000,17822.0
2012-01-11 220000,17230.0
2012-01-11 230000,16166.0
2012-01-12 000000,15226.0
2012-01-10 010000,15406.0
2012-01-10 020000,15270.0
2012-01-10 030000,15041.0
2012-01-10 040000,15137.0
2012-01-10 050000,15395.0
2012-01-10 060000,16331.0
2012-01-10 070000,18010.0
2012-01-10 080000,19035.0
2012-01-10 090000,18849.0
2012-01-10 100000,18400.0
2012-01-10 110000,17912.0
2012-01-10 120000,17333.0
2012-01-10 130000,16815.0
2012-01-10 140000,16577.0
2012-01-10 150000,16098.0
2012-01-10 160000,15879.0
2012-01-10 170000,16028.0
2012-01-10 180000,16956.0
2012-01-10 190000,17796.0
2012-01-10 200000,17970.0
2012-01-10 210000,18077.0
2012-01-10 220000,17707.0
2012-01-10 230000,16885.0
2012-01-11 000000,16087.0
2012-01-09 010000,14724.0
2012-01-09 020000,14535.0
2012-01-09 030000,14458.0
2012-01-09 040000,14485.0
2012-01-09 050000,14860.0
2012-01-09 060000,15730.0
2012-01-09 070000,17427.0
2012-01-09 080000,18381.0
2012-01-09 090000,18371.0
2012-01-09 100000,18157.0
2012-01-09 110000,18178.0
2012-01-09 120000,17973.0
2012-01-09 130000,17671.0
2012-01-09 140000,17499.0
2012-01-09 150000,17195.0
2012-01-09 160000,17062.0
2012-01-09 170000,17147.0
2012-01-09 180000,17893.0
2012-01-09 190000,18425.0
2012-01-09 200000,18470.0
2012-01-09 210000,18288.0
2012-01-09 220000,17791.0
2012-01-09 230000,16945.0
2012-01-10 000000,16009.0
2012-01-08 010000,14141.0
2012-01-08 020000,14089.0
2012-01-08 030000,14008.0
2012-01-08 040000,14036.0
2012-01-08 050000,14173.0
2012-01-08 060000,14593.0
2012-01-08 070000,15099.0
2012-01-08 080000,15790.0
2012-01-08 090000,16264.0
2012-01-08 100000,16279.0
2012-01-08 110000,15791.0
2012-01-08 120000,15289.0
2012-01-08 130000,14963.0
2012-01-08 140000,14816.0
2012-01-08 150000,14551.0
2012-01-08 160000,14502.0
2012-01-08 170000,14888.0
2012-01-08 180000,16054.0
2012-01-08 190000,16788.0
2012-01-08 200000,16894.0
2012-01-08 210000,16806.0
2012-01-08 220000,16461.0
2012-01-08 230000,15741.0
2012-01-09 000000,15103.0
2012-01-07 010000,14460.0
2012-01-07 020000,14135.0
2012-01-07 030000,13793.0
2012-01-07 040000,13676.0
2012-01-07 050000,13694.0
